filename,tactic,grid_width,hide_strategy,swarm_size,n_hider_candidates,n_hiders,runs,steps_min,steps_max,steps_mean,steps_var,steps_ci_lower,steps_ci_upper,steps_half_width,taken_down_min,taken_down_max,taken_down_mean,taken_down_var,taken_down_ci_lower,taken_down_ci_upper,taken_down_half_width,area_covered_min,area_covered_max,area_covered_mean,area_covered_var,area_covered_ci_lower,area_covered_ci_upper,area_covered_half_width,mean_distance_travelled_min,mean_distance_travelled_max,mean_distance_travelled_mean,mean_distance_travelled_var,mean_distance_travelled_ci_lower,mean_distance_travelled_ci_upper,mean_distance_travelled_half_width,total_distance_covered_min,total_distance_covered_max,total_distance_covered_mean,total_distance_covered_var,total_distance_covered_ci_lower,total_distance_covered_ci_upper,total_distance_covered_half_width,hider_frac_found_min,hider_frac_found_max,hider_frac_found_mean,hider_frac_found_var,hider_frac_found_ci_lower,hider_frac_found_ci_upper,hider_frac_found_half_width,all_found_mean,all_found_ci_lower,all_found_ci_upper
T-discounted_distance-W-20-HS-greedy-D-1-C-5-H-1-RUNS-100000.csv,discounted_distance,20,greedy,1,5,1,100000,1.0,72.0,19.41866,127.4203838044,19.348695855867238,19.48862414413276,0.06996414413276142,0.0,1.0,0.69239,0.21298608789999998,0.6895295675933931,0.6952504324066068,0.0028604324066068276,0.0,0.1775,0.044611625,0.0007863347273593751,0.044437820987140005,0.04478542901286,0.00017380401285999741,0.0,71.0,17.99448,129.6499295296,17.92390640938135,18.06505359061865,0.07057359061865043,0.0,71.0,17.99448,129.6499295296,17.92390640938135,18.06505359061865,0.07057359061865043,0.0,1.0,0.26821,0.19627339589999995,0.26546408689560386,0.27095591310439615,0.002745913104396147,0.26821,0.2654658906660006,0.27096755895954133
T-discounted_distance-W-20-HS-greedy-D-1-C-5-H-2-RUNS-100000.csv,discounted_distance,20,greedy,1,5,2,100000,2.0,70.0,22.47105,152.0321418975,22.394627053425467,22.547472946574537,0.07642294657453519,0.0,1.0,0.79904,0.1605750784,0.7965563228446888,0.8015236771553111,0.0024836771553111703,0.0,0.17,0.051480725000000005,0.000962614015974375,0.05128842372585531,0.0516730262741447,0.00019230127414469195,0.0,69.0,20.79678,158.7470816316,20.7186875683055,20.874872431694495,0.07809243169449687,0.0,69.0,20.79678,158.7470816316,20.7186875683055,20.874872431694495,0.07809243169449687,0.0,1.0,0.27595,0.12421159749999999,0.27376557496590975,0.2781344250340902,0.0021844250340902205,0.12477,0.12272774121705156,0.1268340493615724
T-discounted_distance-W-20-HS-greedy-D-1-C-5-H-3-RUNS-100000.csv,discounted_distance,20,greedy,1,5,3,100000,2.0,73.0,23.49424,172.59514682239998,23.412812638748825,23.575667361251178,0.08142736125117622,0.0,1.0,0.82865,0.14198917750000004,0.826314479449279,0.830985520550721,0.0023355205507209487,0.0,0.18,0.053765125000000004,0.001091768521234375,0.05356032905396654,0.053969920946033464,0.00020479594603346057,0.0,72.0,21.72982,180.05822276759997,21.64665079484665,21.81298920515335,0.08316920515335013,0.0,72.0,21.72982,180.05822276759997,21.64665079484665,21.81298920515335,0.08316920515335013,0.0,1.0,0.28096333333333334,0.10158071643333333,0.2789879030504575,0.2829387636162092,0.001975430282875834,0.06423,0.06271815152502629,0.06576718311281621
T-discounted_distance-W-20-HS-greedy-D-1-C-5-H-4-RUNS-100000.csv,discounted_distance,20,greedy,1,5,4,100000,2.0,71.0,24.03967,186.56367629110002,23.95501168565109,24.12432831434891,0.08465831434891058,0.0,1.0,0.83365,0.13867767749999999,0.8313418748606629,0.8359581251393371,0.0023081251393370916,0.0,0.175,0.055011375,0.001175905433109375,0.054798834220105105,0.0552239157798949,0.00021254077989489584,0.0,70.0,22.23362,194.0273216956,22.14728487626546,22.319955123734537,0.08633512373453911,0.0,70.0,22.23362,194.0273216956,22.14728487626546,22.319955123734537,0.08633512373453911,0.0,1.0,0.2899175,0.09169221819374998,0.28804068134756416,0.2917943186524358,0.00187681865243583,0.0276,0.026593347437684853,0.0286341758034082
T-discounted_distance-W-20-HS-greedy-D-1-C-5-H-5-RUNS-100000.csv,discounted_distance,20,greedy,1,5,5,100000,2.0,72.0,24.2308,195.37785136,24.144164928938416,24.31743507106158,0.08663507106158264,0.0,1.0,0.83579,0.1372450759,0.8334938277861245,0.8380861722138756,0.002296172213875569,0.0,0.175,0.055393525,0.001226668575574375,0.05517644506080878,0.05561060493919122,0.00021707993919121982,0.0,71.0,22.39519,202.53841486390002,22.306981634493027,22.48339836550697,0.08820836550697209,0.0,71.0,22.39519,202.53841486390002,22.306981634493027,22.48339836550697,0.08820836550697209,0.0,1.0,0.29513200000000006,0.086079502576,0.29331353081660444,0.2969504691833957,0.0018184691833956212,0.00018,0.00010668278554057129,0.0002844627421626033
T-discounted_distance-W-20-HS-greedy-D-10-C-5-H-1-RUNS-100000.csv,discounted_distance,20,greedy,10,5,1,100000,1.0,73.0,27.86649,192.66750507990002,27.780457942747198,27.9525220572528,0.08603205725280105,0.0,10.0,6.91428,4.4383520816,6.9012222921779225,6.927337707822077,0.013057707822077269,0.0025,0.18,0.06799405,0.0011174501645975,0.06778685934981718,0.06820124065018282,0.00020719065018282024,0.2,53.6,17.986659,57.940380517719,17.939480216018545,18.033837783981454,0.047178783981454586,2.0,536.0,179.86659,5794.0380517719,179.39480216018546,180.33837783981454,0.47178783981453876,0.0,1.0,0.72995,0.19712299749999998,0.7271981502453877,0.7327018497546123,0.00275184975461229,0.72995,0.7271865580762691,0.7327000991330123
T-discounted_distance-W-20-HS-greedy-D-10-C-5-H-2-RUNS-100000.csv,discounted_distance,20,greedy,10,5,2,100000,2.0,74.0,36.03699,132.8163617399,35.96555980083606,36.108420199163945,0.07143019916394167,1.0,10.0,7.9969,1.9523103899999998,7.988239748505832,8.005560251494169,0.008660251494168492,0.0025,0.18,0.087317,0.000776257386,0.08714431327862115,0.08748968672137886,0.00017268672137885077,0.5,52.2,20.77938,47.022669215600004,20.736877966394694,20.821882033605306,0.04250203360530591,5.0,522.0,207.7938,4702.26692156,207.36877966394695,208.21882033605306,0.425020336053052,0.0,1.0,0.73544,0.07640800639999999,0.7337267312020986,0.7371532687979013,0.0017132687979013461,0.49912,0.49601609281507253,0.5022239582326418
T-discounted_distance-W-20-HS-greedy-D-10-C-5-H-3-RUNS-100000.csv,discounted_distance,20,greedy,10,5,3,100000,5.0,74.0,39.94593,102.84754643509999,39.88307308833667,40.00878691166332,0.06285691166332441,2.0,10.0,8.27456,1.4741368064000004,8.267034680102835,8.282085319897163,0.0075253198971640956,0.0075,0.18,0.09635157500000001,0.000618713557519375,0.09619740463960066,0.09650574536039935,0.0001541703603993444,1.5,54.6,21.693754000000002,45.039989387484006,21.652157651214207,21.735350348785797,0.0415963487857951,15.0,546.0,216.93754,4503.9989387484,216.52157651214205,217.35350348785798,0.4159634878579652,0.0,1.0,0.7420533333333335,0.038603517155555565,0.7408355514501344,0.7432711152165326,0.0012177818831990983,0.3063,0.30344366909417264,0.30916756930582245
T-discounted_distance-W-20-HS-greedy-D-10-C-5-H-4-RUNS-100000.csv,discounted_distance,20,greedy,10,5,4,100000,3.0,73.0,42.16463,88.5279269631,42.106312859790506,42.2229471402095,0.05831714020949619,2.0,10.0,8.34505,1.4007304975000001,8.337714438481482,8.352385561518519,0.007335561518518219,0.0025,0.1775,0.1013539,0.0005519894547900001,0.10120827985408876,0.10149952014591124,0.0001456201459112405,1.0,55.2,22.154918000000002,45.202499813276,22.11324667613302,22.196589323866984,0.041671323866982135,10.0,552.0,221.54918,4520.2499813276,221.1324667613302,221.96589323866982,0.41671323866981425,0.0,1.0,0.7496625,0.021120511093749995,0.7487617416782636,0.7505632583217364,0.0009007583217364168,0.14378,0.14161070005646162,0.14596998268601244
T-discounted_distance-W-20-HS-greedy-D-10-C-5-H-5-RUNS-100000.csv,discounted_distance,20,greedy,10,5,5,100000,2.0,76.0,43.63804,82.3208449584,43.581804445588915,43.69427555441108,0.05623555441108152,2.0,10.0,8.34681,1.3932728239000003,8.339493992290672,8.354126007709327,0.007316007709327721,0.0,0.185,0.104630775,0.000529412610399375,0.10448816393857381,0.10477338606142618,0.0001426110614261844,0.0,54.9,22.446714,45.22732580220401,22.405031234400564,22.488396765599436,0.04168276559943607,0.0,549.0,224.46714,4522.7325802204,224.05031234400565,224.88396765599435,0.41682765599435356,0.0,1.0,0.756204,0.011969910384000004,0.7555258878578643,0.7568821121421356,0.0006781121421356451,0.00163,0.0013895307109948307,0.0019000741726628114
T-discounted_distance-W-20-HS-greedy-D-5-C-5-H-1-RUNS-100000.csv,discounted_distance,20,greedy,5,5,1,100000,1.0,75.0,26.6425,174.64261375,26.560591083209335,26.72440891679066,0.08190891679066326,0.0,5.0,3.45972,1.5823775215999998,3.451923294614404,3.467516705385596,0.00779670538559607,0.0,0.1775,0.06437085000000001,0.0010166644202775,0.06417322363442754,0.06456847636557247,0.0001976263655724675,0.0,60.2,17.972506,65.373705279964,17.92239216695926,18.02261983304074,0.05011383304074002,0.0,301.0,89.86253,1634.3426319991,89.6119608347963,90.1130991652037,0.2505691652037001,0.0,1.0,0.62871,0.2334337359,0.625715406471934,0.631704593528066,0.0029945935280659697,0.62871,0.6257067630524726,0.6317057700359379
T-discounted_distance-W-20-HS-greedy-D-5-C-5-H-2-RUNS-100000.csv,discounted_distance,20,greedy,5,5,2,100000,2.0,74.0,33.77608,135.0449998336,33.70405300010685,33.84810699989315,0.07202699989314709,0.0,5.0,4.00023,0.8694499471,3.9944506584139896,4.006009341586011,0.005779341586010567,0.0,0.18,0.080980975,0.000819985250549375,0.08080349104752793,0.08115845895247206,0.0001774839524720656,0.0,57.8,20.77563,59.7511657031,20.727719658927843,20.823540341072157,0.04791034107215708,0.0,289.0,103.87815,1493.7791425775004,103.63859829463922,104.11770170536079,0.23955170536078185,0.0,1.0,0.63736,0.10668723040000001,0.6353355255884438,0.6393844744115563,0.0020244744115562874,0.38847,0.3854473751340822,0.3914990949817654
T-discounted_distance-W-20-HS-greedy-D-5-C-5-H-3-RUNS-100000.csv,discounted_distance,20,greedy,5,5,3,100000,2.0,76.0,36.86814,123.4640529404,36.79927059418175,36.937009405818245,0.06886940581824774,0.0,5.0,4.13396,0.7279147184,4.128671940637431,4.139248059362569,0.005288059362569264,0.0,0.1825,0.088011325,0.000777255734244375,0.08783852726770373,0.08818412273229627,0.0001727977322962676,0.0,60.4,21.715076,60.107415114224,21.66702304526225,21.76312895473775,0.04805295473774862,0.0,302.0,108.57538,1502.6853778556,108.33511522631126,108.81564477368873,0.240264773688736,0.0,1.0,0.6443066666666667,0.06715114151111112,0.6427005289850557,0.6459128043482777,0.0016061376816109973,0.2225,0.2199251925719292,0.22509091190300337
T-discounted_distance-W-20-HS-greedy-D-5-C-5-H-4-RUNS-100000.csv,discounted_distance,20,greedy,5,5,4,100000,2.0,73.0,38.5716,123.64267344000001,38.50268079409285,38.64051920590714,0.06891920590714307,0.0,5.0,4.17017,0.6952321711,4.165002017890416,4.175337982109584,0.005167982109584024,0.0,0.1775,0.09184977500000001,0.000792893769949375,0.09167524761800401,0.092024302381996,0.00017452738199599804,0.0,60.2,22.157762,61.207713151356,22.109271222439496,22.206252777560508,0.048490777560505904,0.0,301.0,110.78881,1530.1928287839,110.54635611219747,111.03126388780252,0.24245388780252597,0.0,1.0,0.65324,0.047863752399999994,0.6518840007698387,0.6545959992301614,0.0013559992301613866,0.09799,0.09615402004028195,0.09984933410716887
